,_id,FHRSID,ChangesByServerID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine1,AddressLine2,AddressLine3,AddressLine4,PostCode,Phone,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,LocalAuthorityWebSite,LocalAuthorityEmailAddress,scores,SchemeType,geocode,RightToReply,Distance,NewRatingPending,meta,links
1448,63f661018bd0a86f847845e3,161679,0,PI/000001762,Coach And Horses,Pub/bar/nightclub,7843,Coach And Horses Lane,Chelwood Gate,East Sussex,,RH17 7JF,,5,fhrs_5_en-gb,2018-11-29T00:00:00,107,Wealden,http://www.wealden.gov.uk,envhealth@rother.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.01059'), 'latitude': Decimal128('51.039451')}",,4633.587613144777,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/161679'}]"
1449,63f661018bd0a86f847845f5,162293,0,PI/000002694,Brooklands Nursing Home,Caring Premises,5,Wych Cross,Forest Row,East Sussex,,RH18 5JN,,5,fhrs_5_en-gb,2021-12-06T00:00:00,107,Wealden,http://www.wealden.gov.uk,envhealth@rother.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.03298'), 'latitude': Decimal128('51.063103')}",,4633.623222862608,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/162293'}]"
1450,63f661018bd0a86f84784661,161852,0,PI/000001946,Red Lion,Pub/bar/nightclub,7843,Lewes Road,Chelwood Gate,East Sussex,,RH17 7DE,,5,fhrs_5_en-gb,2019-11-19T00:00:00,107,Wealden,http://www.wealden.gov.uk,envhealth@rother.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.017941'), 'latitude': Decimal128('51.055647')}",,4633.9063266906,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/161852'}]"
1451,63f661018bd0a86f847846cf,578605,0,PI/000090468,Coolings Wych Cross Garden Centre,Retailers - other,4613,Wych Cross Nurseries,Colemans Hatch Road,Wych Cross,Forest Row,RH18 5JW,,5,fhrs_5_en-gb,2020-01-30T00:00:00,107,Wealden,http://www.wealden.gov.uk,envhealth@rother.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.0260199997574091'), 'latitude': Decimal128('51.0701713562012')}",,4634.137598919435,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/578605'}]"
1452,63f661018bd0a86f847846d4,162304,0,PI/000002704,Hybrid Tea Room,Restaurant/Cafe/Canteen,1,Wych Cross Nurseries Ltd,Colemans Hatch Road,Wych Cross,Forest Row,RH18 5JW,,5,fhrs_5_en-gb,2022-02-03T00:00:00,107,Wealden,http://www.wealden.gov.uk,envhealth@rother.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.025934'), 'latitude': Decimal128('51.070078')}",,4634.137368040228,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/162304'}]"
1453,63f661018bd0a86f847846d5,163618,0,PI/000005009,Royal Ashdown Forest Golf Club,Restaurant/Cafe/Canteen,1,Chapel Lane,Forest Row,East Sussex,,RH18 5LR,,5,fhrs_5_en-gb,2021-06-30T00:00:00,107,Wealden,http://www.wealden.gov.uk,envhealth@rother.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.043116'), 'latitude': Decimal128('51.087802')}",,4634.150075574913,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/163618'}]"
1454,63f661018bd0a86f84784737,1220903,0,20/00008/MIXED/S,The Fountain Inn,Pub/bar/nightclub,7843,30 High Street,Cowden,KENT,,TN8 7JG,,5,fhrs_5_en-gb,2022-04-01T00:00:00,187,Sevenoaks,http://www.sevenoaks.gov.uk/,environmental.health@sevenoaks.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.0929931'), 'latitude': Decimal128('51.1441309')}",,4634.369732844379,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1220903'}]"
1455,63f661018bd0a86f84784763,850989,0,PI/000090775,Forest Row Memorial Pavillion,Pub/bar/nightclub,7843,Shalesbrook Lane,Forest Row,East Sussex,,RH18 5BD,,5,fhrs_5_en-gb,2022-03-14T00:00:00,107,Wealden,http://www.wealden.gov.uk,envhealth@rother.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.038213'), 'latitude': Decimal128('51.090953')}",,4634.4457181157495,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/850989'}]"
1456,63f661018bd0a86f8478478a,1059521,0,PI/000168016,Holroyd Howe,Other catering premises,7841,Hindleap Warren,Lewes Road,Forest Row,East Sussex,RH18 5JS,,5,fhrs_5_en-gb,2021-06-30T00:00:00,107,Wealden,http://www.wealden.gov.uk,envhealth@rother.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.025176'), 'latitude': Decimal128('51.07984')}",,4634.521159604546,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1059521'}]"
1457,63f661018bd0a86f847847b4,162690,0,PI/000003424,Forest Row C Of E Infant School,School/college/university,7845,School Lane,Forest Row,East Sussex,,RH18 5EB,,5,fhrs_5_en-gb,2021-04-21T00:00:00,107,Wealden,http://www.wealden.gov.uk,envhealth@rother.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.0376380011439323'), 'latitude': Decimal128('51.094425201416')}",,4634.593540438519,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/162690'}]"
1458,63f661018bd0a86f847847b6,767548,0,PI/000158928,Forest Row C Of E Breakfast Club,Caring Premises,5,Forest Row C Of E Infant School,School Lane,Forest Row,East Sussex,RH18 5EB,,5,fhrs_5_en-gb,2022-02-01T00:00:00,107,Wealden,http://www.wealden.gov.uk,envhealth@rother.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.037638'), 'latitude': Decimal128('51.094426')}",,4634.593569604889,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/767548'}]"
1459,63f661018bd0a86f847847c9,162698,0,PI/000003449,Gages Community Cafe,Restaurant/Cafe/Canteen,1,Forest Row Community Centre,Hartfield Road,Forest Row,East Sussex,RH18 5DZ,,5,fhrs_5_en-gb,2021-10-06T00:00:00,107,Wealden,http://www.wealden.gov.uk,envhealth@rother.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.037317'), 'latitude': Decimal128('51.095241')}",,4634.635123189492,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/162698'}]"
1460,63f661018bd0a86f847847ce,515698,0,PI/400006021,Forest Row Community Preschool,Caring Premises,5,Hambro Hall,Hartfield Road,Forest Row,East Sussex,RH18 5DZ,,5,fhrs_5_en-gb,2022-01-13T00:00:00,107,Wealden,http://www.wealden.gov.uk,envhealth@rother.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.037317'), 'latitude': Decimal128('51.095241')}",,4634.635123189492,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/515698'}]"
1461,63f661018bd0a86f847847d4,761410,0,PI/000093952,Tablehurst Farm Shop,Retailers - other,4613,Tablehurst Farm,London Road,Forest Row,East Sussex,,,5,fhrs_5_en-gb,2021-02-26T00:00:00,107,Wealden,http://www.wealden.gov.uk,envhealth@rother.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.0403593'), 'latitude': Decimal128('51.0989264')}",,4634.657418592814,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/761410'}]"
1462,63f661018bd0a86f847847f9,1251948,0,PI/000172448,Forest Roe Fish & Chips,Takeaway/sandwich shop,7844,23 Hartfield Road,Forest Row,East Sussex,,RH18 5DY,,5,fhrs_5_en-gb,2020-09-30T00:00:00,107,Wealden,http://www.wealden.gov.uk,envhealth@rother.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.036563'), 'latitude': Decimal128('51.096289')}",,4634.701132086382,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1251948'}]"
1463,63f661018bd0a86f84784881,183152,0,PI/000087421,Veasey and Son,Retailers - other,4613,17 Hartfield Road,Forest Row,East Sussex,,RH18 5DN,,5,fhrs_5_en-gb,2021-02-08T00:00:00,107,Wealden,http://www.wealden.gov.uk,envhealth@rother.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.034514'), 'latitude': Decimal128('51.097431')}",,4634.818294312341,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/183152'}]"
1464,63f661018bd0a86f84784887,1083322,0,PI/000095067,The Coop,Retailers - supermarkets/hypermarkets,7840,19 Hartfield Road,Forest Row,East Sussex,,RH18 5DN,,5,fhrs_5_en-gb,2021-04-15T00:00:00,107,Wealden,http://www.wealden.gov.uk,envhealth@rother.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.034514'), 'latitude': Decimal128('51.097431')}",,4634.818294312341,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1083322'}]"
1465,63f661018bd0a86f84784899,767546,0,PI/000096123,Hop Yard Brewing Co,Pub/bar/nightclub,7843,The Yard,Lewes Road,Forest Row,East Sussex,,,5,fhrs_5_en-gb,2019-08-02T00:00:00,107,Wealden,http://www.wealden.gov.uk,envhealth@rother.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.0339755'), 'latitude': Decimal128('51.0973608')}",,4634.835580427439,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/767546'}]"
1466,63f661018bd0a86f8478489a,852552,0,PI/000161174,Yard Yoga,Restaurant/Cafe/Canteen,1,The Yard,Lewes Road,Forest Row,East Sussex,,,5,fhrs_5_en-gb,2021-06-24T00:00:00,107,Wealden,http://www.wealden.gov.uk,envhealth@rother.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.0339755'), 'latitude': Decimal128('51.0973608')}",,4634.835580427439,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/852552'}]"
1467,63f661018bd0a86f847848b4,1219244,0,PI/000171638,Forest Row Community Fridge CIC,Retailers - other,4613,Car Park,Lower Road,Forest Row,East Sussex,RH18 5HE,,5,fhrs_5_en-gb,2022-04-22T00:00:00,107,Wealden,http://www.wealden.gov.uk,envhealth@rother.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.034531'), 'latitude': Decimal128('51.098483')}",,4634.856032323826,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1219244'}]"
1468,63f661018bd0a86f847848b6,1009601,0,PI/000166369,The Seasons Forest Row Ltd,Retailers - other,4613,1 Medway House,Lower Road,Forest Row,East Sussex,RH18 5HE,,5,fhrs_5_en-gb,2022-05-13T00:00:00,107,Wealden,http://www.wealden.gov.uk,envhealth@rother.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.0345310010015965'), 'latitude': Decimal128('51.0984840393066')}",,4634.8560701887445,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1009601'}]"
1469,63f661018bd0a86f847848d4,456465,0,PI/400019387,Prosperity Restaurant,Restaurant/Cafe/Canteen,1,The Square,Forest Row,East Sussex,,RH18 5ES,,5,fhrs_5_en-gb,2022-08-17T00:00:00,107,Wealden,http://www.wealden.gov.uk,envhealth@rother.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.033704'), 'latitude': Decimal128('51.098497')}",,4634.887020735393,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/456465'}]"
1470,63f661018bd0a86f847848d9,1227097,0,PI/000172075,Emilio's Coffee,Restaurant/Cafe/Canteen,1,Bishops Hardware,The Square,Forest Row,East Sussex,RH18 5ES,,5,fhrs_5_en-gb,2020-02-20T00:00:00,107,Wealden,http://www.wealden.gov.uk,envhealth@rother.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.0337309986352921'), 'latitude': Decimal128('51.0985565185547')}",,4634.888196238544,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1227097'}]"
1471,63f661018bd0a86f847848f7,1266050,0,PI/000172689,In Gear Cycle Sport,Restaurant/Cafe/Canteen,1,In Gear,Lewes Road,Forest Row,East Sussex,RH18 5HD,,5,fhrs_5_en-gb,2020-09-16T00:00:00,107,Wealden,http://www.wealden.gov.uk,envhealth@rother.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.0340091'), 'latitude': Decimal128('51.0993599')}",,4634.9072449854775,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1266050'}]"
1472,63f661018bd0a86f84784913,162910,0,PI/000003904,Tesco Express And Petrol Station,Retailers - supermarkets/hypermarkets,7840,Lewes Road,Forest Row,East Sussex,,RH18 5EP,,5,fhrs_5_en-gb,2021-09-22T00:00:00,107,Wealden,http://www.wealden.gov.uk,envhealth@rother.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.033009'), 'latitude': Decimal128('51.09895')}",,4634.929153689327,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/162910'}]"
1473,63f661018bd0a86f8478492e,525899,0,PI/000093940,Maria's Cafe,Restaurant/Cafe/Canteen,1,Blenheim Studio,Lewes Road,Forest Row,East Sussex,,,5,fhrs_5_en-gb,2021-09-23T00:00:00,107,Wealden,http://www.wealden.gov.uk,envhealth@rother.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.0337556'), 'latitude': Decimal128('51.1003721')}",,4634.9535002410175,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/525899'}]"
1474,63f661018bd0a86f84784bcb,491520,0,02/00010/MIXED,Allan Martin Meats,Retailers - other,4613,Alan Martin Meats,45 Maypole Road,Ashurst Wood,East Grinstead,RH19 3RB,,5,fhrs_5_en-gb,2021-04-21T00:00:00,328,Mid Sussex,http://www.midsussex.gov.uk/,foodsafety@midsussex.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.0293832'), 'latitude': Decimal128('51.1137485')}",,4635.602428016664,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/491520'}]"
1475,63f661018bd0a86f84784bfa,434888,0,PI/000000786,Weir Wood Sailing Club,Pub/bar/nightclub,7843,Priory Road,Forest Row,East Sussex,,RH18 5HT,,5,fhrs_5_en-gb,2020-03-14T00:00:00,107,Wealden,http://www.wealden.gov.uk,envhealth@rother.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.008604'), 'latitude': Decimal128('51.094425')}",,4635.663766366264,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/434888'}]"
1476,63f661018bd0a86f84784c8b,1471138,0,CP/22/0035/MIXED,Three Crowns,Pub/bar/nightclub,7843,The Three Crowns,10 Hammerwood Road,Ashurst Wood,East Grinstead,RH19 3TJ,,5,fhrs_5_en-gb,2022-05-04T00:00:00,328,Mid Sussex,http://www.midsussex.gov.uk/,foodsafety@midsussex.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.0207996'), 'latitude': Decimal128('51.1125122')}",,4635.873592555838,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1471138'}]"
1477,63f661018bd0a86f84784f53,266547,0,03/00443/MIXED,Mill Hill Service Station And Londis Convenience Store,Retailers - other,4613,Mill Hill Petrol Station,Mill Hill,Edenbridge,Kent,TN8 5DQ,,5,fhrs_5_en-gb,2022-01-20T00:00:00,187,Sevenoaks,http://www.sevenoaks.gov.uk/,environmental.health@sevenoaks.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.068513'), 'latitude': Decimal128('51.187765')}",,4636.864181865741,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/266547'}]"
1478,63f661018bd0a86f84784f5e,1496052,0,22/00079/MIXED/S,Supreme Cuisine,Retailers - supermarkets/hypermarkets,7840,Unit 7,Warsop Trading Estate,Hever Road,Edenbridge,TN8 5LD,,5,fhrs_5_en-gb,2022-03-31T00:00:00,187,Sevenoaks,http://www.sevenoaks.gov.uk/,environmental.health@sevenoaks.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.0713624'), 'latitude': Decimal128('51.1917565')}",,4636.905283895709,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1496052'}]"
1479,63f661018bd0a86f84784f7e,266714,0,05/00238/MIXED,Wiltshire Farm Foods - Unit 1,Distributors/Transporters,7,Gabriels Farm,Marsh Green Road,Marsh Green,Edenbridge,TN8 5PP,,5,fhrs_5_en-gb,2022-03-22T00:00:00,187,Sevenoaks,http://www.sevenoaks.gov.uk/,environmental.health@sevenoaks.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 0}",FHRS,"{'longitude': Decimal128('0.062381'), 'latitude': Decimal128('51.184725')}",,4636.97854059558,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/266714'}]"
1480,63f661018bd0a86f84784f96,266899,0,09540/9076/2/000,Stanholm Residential Care Home,Caring Premises,5,Stanholm Residential Care Home,Mill Hill,Edenbridge,Kent,TN8 5DB,,5,fhrs_5_en-gb,2022-01-17T00:00:00,187,Sevenoaks,http://www.sevenoaks.gov.uk/,environmental.health@sevenoaks.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.06732'), 'latitude': Decimal128('51.191158')}",,4637.031988380307,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/266899'}]"
1481,63f661018bd0a86f84784fda,105046,0,35996,Hoopers Farm,Farmers/growers,7838,Hoopers,Moor Lane,,Marsh Green,TN8 5QU,,5,fhrs_5_en-gb,2018-03-07T00:00:00,313,Tandridge,http://www.tandridge.gov.uk/,fsa_enforcement@tandridge.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.039557'), 'latitude': Decimal128('51.166555')}",,4637.1544611067775,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/105046'}]"
1482,63f661018bd0a86f84784fff,1075430,0,18/00127/MIXED/S,Secret Cask,Pub/bar/nightclub,7843,91 - 91A High Street,Edenbridge,KENT,,TN8 5AU,,5,fhrs_5_en-gb,2022-02-08T00:00:00,187,Sevenoaks,http://www.sevenoaks.gov.uk/,environmental.health@sevenoaks.gov.uk,"{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",FHRS,"{'longitude': Decimal128('0.0656195'), 'latitude': Decimal128('51.1951601')}",,4637.240695670303,False,"{'dataSource': None, 'extractDate': '0001-01-01T00:00:00', 'itemCount': 0, 'returncode': None, 'totalCount': 0, 'totalPages': 0, 'pageSize': 0, 'pageNumber': 0}","[{'rel': 'self', 'href': 'http://api.ratings.food.gov.uk/establishments/1075430'}]"
